OTU_id,Domain,Phylum,Class,Order,Family,Genus,Species
Bact_OTU_391342,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Nannocystaceae, g__Plesiocystis, s__
Bact_OTU_391371,k__Bacteria, p__AD3, c__ABS-6, o__, f__, g__, s__
Bact_OTU_39141,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Koribacteraceae, g__Candidatus Koribacter, s__
Bact_OTU_391434,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Patulibacteraceae, g__, s__
Bact_OTU_39144,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__CCU21, f__, g__, s__
Bact_OTU_391456,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__, f__, g__, s__
Bact_OTU_391504,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Cryptosporangiaceae, g__, s__
Bact_OTU_391529,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__, f__, g__, s__
Bact_OTU_391539,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
Bact_OTU_391559,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__Sediminibacterium, s__
Bact_OTU_391566,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Rhodocyclales, f__Rhodocyclaceae,,
Bact_OTU_3916,k__Bacteria, p__Chloroflexi, c__Thermomicrobia, o__JG30-KF-CM45, f__, g__, s__
Bact_OTU_391602,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Bdellovibrionales, f__Bdellovibrionaceae, g__, s__
Bact_OTU_391614,k__Bacteria, p__Acidobacteria, c__Acidobacteria-5, o__, f__, g__, s__
Bact_OTU_39162,k__Bacteria, p__Chloroflexi, c__S085, o__, f__, g__, s__
Bact_OTU_391668,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__wittichii
Bact_OTU_391716,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__, g__, s__
Bact_OTU_391730,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Devosia, s__
Bact_OTU_39174,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales,,,
Bact_OTU_391761,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
Bact_OTU_39177,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
Bact_OTU_391789,Unassigned,,,,,,
Bact_OTU_391805,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__, g__, s__
Bact_OTU_391850,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales,,,
Bact_OTU_39191,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_391968,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__
Bact_OTU_392,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__
Bact_OTU_392045,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Syntrophobacterales, f__Syntrophobacteraceae, g__, s__
Bact_OTU_39216,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_39218,Unassigned,,,,,,
Bact_OTU_39225,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__11-24, f__, g__, s__
Bact_OTU_3923,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__SC-I-84, f__, g__, s__
Bact_OTU_392313,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__34P16, f__, g__, s__
Bact_OTU_392367,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_392389,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Streptomycetaceae, g__Streptomyces, s__
Bact_OTU_392390,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_392455,k__Bacteria, p__Nitrospirae, c__Nitrospira, o__Nitrospirales, f__0319-6A21, g__, s__
Bact_OTU_392485,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Coxiellaceae, g__Aquicella, s__
Bact_OTU_392499,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_392514,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__WD2101, f__, g__, s__
Bact_OTU_39263,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__, s__
Bact_OTU_392658,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Spirosoma, s__
Bact_OTU_392667,k__Bacteria, p__Elusimicrobia, c__Elusimicrobia, o__FAC88, f__, g__, s__
Bact_OTU_39268,Unassigned,,,,,,
Bact_OTU_392699,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__, s__
Bact_OTU_392737,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_392763,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__DA101, s__
Bact_OTU_39286,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__
Bact_OTU_392923,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__, g__, s__
Bact_OTU_392978,k__Bacteria, p__WS3, c__PRR-12, o__Sediment-1, f__, g__, s__
Bact_OTU_393,k__Bacteria, p__Firmicutes, c__Clostridia, o__OPB54, f__, g__, s__
Bact_OTU_3930,k__Bacteria, p__Actinobacteria, c__MB-A2-108, o__0319-7L14, f__, g__, s__
Bact_OTU_39300,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__KD8-87, f__, g__, s__
Bact_OTU_393036,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
Bact_OTU_39311,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__Ellin5301, g__, s__
Bact_OTU_39313,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__A21b, f__UD5, g__, s__
Bact_OTU_393136,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Pseudonocardiaceae, g__Saccharopolyspora, s__
Bact_OTU_393141,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__WD2101, f__, g__, s__
Bact_OTU_393224,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__, f__, g__, s__
Bact_OTU_393280,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Burkholderiaceae, g__Burkholderia, s__
Bact_OTU_393315,k__Bacteria, p__Gemmatimonadetes, c__Gemm-5, o__, f__, g__, s__
Bact_OTU_393335,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Ellin5290, f__, g__, s__
Bact_OTU_393392,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Acidobacteriaceae, g__, s__
Bact_OTU_3934,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_393441,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__, s__
Bact_OTU_39346,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_393498,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_39350,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_3936,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_393642,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Cellulomonadaceae, g__Demequina, s__
Bact_OTU_39365,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__
Bact_OTU_3937,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__, f__, g__, s__
Bact_OTU_393703,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae, g__, s__
Bact_OTU_393716,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Nannocystaceae, g__Plesiocystis, s__
Bact_OTU_393752,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_393770,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__RB41, f__Ellin6075, g__, s__
Bact_OTU_393788,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__OR-59, s__
Bact_OTU_393849,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__C114, f__, g__, s__
Bact_OTU_393851,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Ellin5290, f__, g__, s__
Bact_OTU_393898,Unassigned,,,,,,
Bact_OTU_393924,Unassigned,,,,,,
Bact_OTU_3940,k__Bacteria, p__Verrucomicrobia, c__Opitutae, o__Opitutales, f__Opitutaceae, g__, s__
Bact_OTU_39400,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__Flavisolibacter, s__
Bact_OTU_39404,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__EB1017, g__, s__
Bact_OTU_394093,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__, s__
Bact_OTU_394097,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__, f__, g__, s__
Bact_OTU_39411,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_39415,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__envOPS12, f__, g__, s__
Bact_OTU_394175,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_394176,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__, s__
Bact_OTU_39423,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Hyphomicrobium, s__
Bact_OTU_394313,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__Candidatus Xiphinematobacter, s__
Bact_OTU_394324,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__, g__, s__
Bact_OTU_394340,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__
Bact_OTU_39450,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__Polyangiaceae, g__, s__
Bact_OTU_394501,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__
Bact_OTU_394579,Unassigned,,,,,,
Bact_OTU_39466,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_39468,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__, f__, g__, s__
Bact_OTU_39474,k__Bacteria, p__Acidobacteria, c__Acidobacteria-5, o__, f__, g__, s__
Bact_OTU_39476,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae, g__, s__
Bact_OTU_3948,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_39487,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__A31, f__S47, g__, s__
Bact_OTU_39489,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,,
Bact_OTU_3949,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__IS-44, f__, g__, s__
Bact_OTU_394921,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Ellin5290, f__, g__, s__
Bact_OTU_39498,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_395,Unassigned,,,,,,
Bact_OTU_395000,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__, f__, g__, s__
Bact_OTU_39503,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__, g__, s__
Bact_OTU_39510,k__Bacteria, p__Nitrospirae, c__Nitrospira, o__Nitrospirales, f__0319-6A21, g__, s__
Bact_OTU_395129,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Ellin329, f__, g__, s__
Bact_OTU_3952,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__WD2101, f__, g__, s__
Bact_OTU_395357,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__BD7-3, f__, g__, s__
Bact_OTU_395404,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Ellin5290, f__, g__, s__
Bact_OTU_39549,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_39555,k__Bacteria, p__Chloroflexi, c__C0119, o__, f__, g__, s__
Bact_OTU_395555,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_3957,k__Bacteria, p__TM7, c__SC3, o__, f__, g__, s__
Bact_OTU_395704,k__Bacteria, p__Armatimonadetes, c__[Fimbriimonadia], o__[Fimbriimonadales], f__[Fimbriimonadaceae], g__Fimbriimonas, s__
Bact_OTU_395739,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__, g__, s__
Bact_OTU_39588,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__, f__, g__, s__
Bact_OTU_395962,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales],,,
Bact_OTU_39597,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Ramlibacter, s__
Bact_OTU_395975,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_39614,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,
Bact_OTU_396143,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__, s__
Bact_OTU_3963,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Planctomycetales, f__Planctomycetaceae, g__Planctomyces, s__
Bact_OTU_3964,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__, g__, s__
Bact_OTU_396419,k__Bacteria, p__Acidobacteria, c__DA052, o__Ellin6513, f__, g__, s__
Bact_OTU_3965,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae],,
Bact_OTU_396547,Unassigned,,,,,,
Bact_OTU_39656,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__EB1017, g__, s__
Bact_OTU_39666,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__RB41, f__, g__, s__
Bact_OTU_39678,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Chlorophyta, f__, g__, s__
Bact_OTU_396898,k__Bacteria, p__Acidobacteria, c__, o__, f__, g__, s__
Bact_OTU_397,k__Bacteria, p__AD3, c__ABS-6, o__, f__, g__, s__
Bact_OTU_39707,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_39708,k__Bacteria, p__Elusimicrobia, c__Elusimicrobia, o__Elusimicrobiales, f__, g__, s__
Bact_OTU_3971,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__, s__
Bact_OTU_397103,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__, g__, s__
Bact_OTU_3973,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__SC-I-84, f__, g__, s__
Bact_OTU_397309,k__Bacteria, p__Verrucomicrobia, c__Opitutae, o__Opitutales, f__Opitutaceae, g__Opitutus, s__
Bact_OTU_397330,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_39736,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__, g__, s__
Bact_OTU_39737,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Propionibacteriaceae,,
Bact_OTU_397496,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_397546,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_39755,k__Bacteria, p__Acidobacteria, c__[Chloracidobacteria], o__11-24, f__, g__, s__
Bact_OTU_397571,k__Bacteria, p__WS3, c__PRR-12, o__Sediment-1, f__PRR-10, g__, s__
Bact_OTU_397717,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_39777,k__Bacteria, p__TM6, c__SJA-4, o__, f__, g__, s__
Bact_OTU_397786,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__OM27, g__, s__
Bact_OTU_39782,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_397876,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
Bact_OTU_397920,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__N1423WL, f__, g__, s__
Bact_OTU_397998,k__Bacteria, p__Gemmatimonadetes, c__Gemm-5, o__, f__, g__, s__
Bact_OTU_398047,k__Bacteria, p__TM7, c__TM7-3, o__, f__, g__, s__
Bact_OTU_398113,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__
Bact_OTU_39815,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Thermomonosporaceae,,
Bact_OTU_39816,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__, s__
Bact_OTU_398163,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_3982,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
Bact_OTU_398212,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__, g__, s__
Bact_OTU_39823,k__Bacteria, p__Nitrospirae, c__Nitrospira, o__Nitrospirales, f__Nitrospiraceae, g__, s__
Bact_OTU_39825,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__, g__, s__
Bact_OTU_3983,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SBR1031, f__A4b, g__, s__
Bact_OTU_398355,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Sporocytophaga, s__
Bact_OTU_398381,k__Bacteria, p__Acidobacteria, c__Acidobacteria-5, o__, f__, g__, s__
Bact_OTU_398442,k__Bacteria, p__Cyanobacteria, c__ML635J-21, o__, f__, g__, s__
Bact_OTU_3985,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_398505,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__, f__, g__, s__
Bact_OTU_398566,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__
Bact_OTU_3986,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_39864,k__Bacteria, p__BRC1, c__PRR-11, o__, f__, g__, s__
Bact_OTU_39870,k__Bacteria, p__Chloroflexi, c__Anaerolineae, o__SBR1031, f__A4b, g__, s__
Bact_OTU_398758,k__Bacteria, p__Gemmatimonadetes, c__Gemmatimonadetes, o__C114, f__, g__, s__
Bact_OTU_398927,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_39899,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Isosphaeraceae, g__, s__
Bact_OTU_399,k__Bacteria, p__Acidobacteria, c__Solibacteres, o__Solibacterales, f__Solibacteraceae, g__Candidatus Solibacter, s__
Bact_OTU_399003,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
Bact_OTU_39904,k__Bacteria, p__Chloroflexi, c__Chloroflexi, o__[Roseiflexales], f__, g__, s__
Bact_OTU_3991,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_399262,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__, g__, s__
Bact_OTU_39936,k__Bacteria, p__Acidobacteria, c__BPC102, o__MVS-40, f__, g__, s__
Bact_OTU_3994,k__Bacteria, p__Acidobacteria, c__iii1-8, o__DS-18, f__, g__, s__
Bact_OTU_39945,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__, s__
Bact_OTU_3996,Unassigned,,,,,,
Bact_OTU_399668,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__Ellin517, g__, s__
Bact_OTU_39968,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Coxiellaceae, g__Aquicella, s__
Bact_OTU_39969,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae, g__, s__
Bact_OTU_39973,Unassigned,,,,,,
Bact_OTU_39975,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Gemmataceae, g__, s__
Bact_OTU_39977,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__, g__, s__
Bact_OTU_39980,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__EB1017, g__, s__
Bact_OTU_399800,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__RB40, g__, s__
Bact_OTU_3999,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__
Bact_OTU_399974,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Legionellales, f__Coxiellaceae, g__, s__
Bact_OTU_399977,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__, g__, s__
Bact_OTU_399999,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__, s__
Bact_OTU_4,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Gemmataceae, g__, s__
Bact_OTU_40,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_4000,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
Bact_OTU_4001,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfuromonadales, f__Geobacteraceae, g__Geobacter, s__
Bact_OTU_40021,k__Bacteria, p__Chloroflexi, c__TK10, o__AKYG885, f__Dolo_23, g__, s__
Bact_OTU_400232,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_40024,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Asticcacaulis, s__biprosthecium
Bact_OTU_400271,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micromonosporaceae, g__Catellatospora, s__
Bact_OTU_40035,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfuromonadales, f__Geobacteraceae, g__Geobacter, s__
Bact_OTU_4004,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
Bact_OTU_40064,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__Phycisphaerales, f__, g__, s__
Bact_OTU_40065,k__Bacteria, p__TM7, c__TM7-1, o__, f__, g__, s__
Bact_OTU_40066,k__Bacteria, p__Elusimicrobia, c__Elusimicrobia, o__FAC88, f__, g__, s__
Bact_OTU_40075,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
Bact_OTU_40076,k__Bacteria, p__Proteobacteria, c__, o__, f__, g__, s__
Bact_OTU_400853,Unassigned,,,,,,
Bact_OTU_4009,k__Bacteria, p__WS3, c__PRR-12, o__Sediment-1, f__, g__, s__
Bact_OTU_400902,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
Bact_OTU_40092,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__OM27, g__, s__
Bact_OTU_40109,k__Bacteria, p__TM7, c__TM7-3, o__, f__, g__, s__
Bact_OTU_4012,k__Bacteria, p__Verrucomicrobia, c__[Pedosphaerae], o__[Pedosphaerales], f__Ellin517, g__, s__
Bact_OTU_40124,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__, f__, g__, s__
Bact_OTU_401250,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__, s__
Bact_OTU_401264,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Gemmataceae, g__, s__
Bact_OTU_401278,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__DA101, s__
